Age,MP,Min,CrdY,CrdR,PKatt,Gls,Ast,PK,Pos_encoded,Comp_encoded
23.0,25,2250,4.0,0.0,1.0,1.0,2.0,1.0,7,3
27.0,4,297,0.0,0.0,0.0,0.0,0.0,0.0,0,0
24.0,23,1684,8.0,0.0,0.0,0.0,0.0,0.0,7,3
35.0,16,1429,6.0,0.0,0.0,2.0,1.0,0.0,7,2
31.0,19,1409,3.0,1.0,0.0,1.0,0.0,0.0,0,0
27.0,8,157,0.0,0.0,0.0,1.0,0.0,0.0,0,1
21.0,4,62,0.0,0.0,0.0,0.0,0.0,0.0,3,1
29.0,5,387,1.0,0.0,0.0,0.0,0.0,0.0,7,4
22.0,21,1430,1.0,0.0,0.0,0.0,1.0,0.0,7,4
22.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,3,3
24.0,11,241,1.0,0.0,0.0,0.0,0.0,0.0,7,4
21.0,21,1373,0.0,0.0,0.0,5.0,1.0,0.0,7,0
20.0,6,368,0.0,0.0,0.0,1.0,0.0,0.0,0,0
26.0,24,1581,4.0,0.0,0.0,5.0,1.0,0.0,7,3
29.0,19,1710,3.0,0.0,0.0,2.0,0.0,0.0,0,0
18.0,2,121,1.0,0.0,0.0,0.0,0.0,0.0,0,2
23.0,8,115,1.0,0.0,0.0,0.0,0.0,0.0,7,1
25.0,18,1495,1.0,1.0,0.0,6.0,4.0,0.0,7,1
39.0,19,752,0.0,0.0,1.0,3.0,0.0,0.0,3,2
30.0,23,2038,3.0,0.0,1.0,4.0,1.0,1.0,7,1
23.0,21,1729,7.0,0.0,0.0,1.0,0.0,0.0,0,1
19.0,2,18,1.0,0.0,0.0,0.0,0.0,0.0,7,1
26.0,12,656,2.0,0.0,0.0,2.0,0.0,0.0,0,1
29.0,20,1720,5.0,0.0,0.0,0.0,3.0,0.0,0,2
17.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,3,4
26.0,19,1238,3.0,0.0,0.0,0.0,1.0,0.0,0,1
20.0,3,19,0.0,0.0,0.0,0.0,0.0,0.0,3,0
20.0,5,179,0.0,1.0,0.0,0.0,0.0,0.0,0,1
28.0,23,1124,1.0,0.0,0.0,1.0,0.0,0.0,3,3
29.0,1,90,1.0,0.0,0.0,0.0,1.0,0.0,7,3
19.0,8,412,0.0,0.0,0.0,0.0,0.0,0.0,7,3
31.0,19,1710,5.0,0.0,0.0,1.0,4.0,0.0,7,0
25.0,21,937,1.0,0.0,0.0,2.0,0.0,0.0,3,3
28.0,16,1020,4.0,0.0,0.0,1.0,1.0,0.0,7,1
22.0,13,911,2.0,0.0,0.0,1.0,3.0,0.0,7,0
31.0,15,483,2.0,0.0,0.0,1.0,0.0,0.0,7,1
22.0,17,1168,2.0,0.0,0.0,2.0,0.0,0.0,0,1
23.0,20,1347,1.0,0.0,0.0,6.0,4.0,0.0,3,0
23.0,15,1129,3.0,0.0,1.0,0.0,0.0,0.0,7,4
26.0,8,227,0.0,0.0,0.0,0.0,0.0,0.0,3,2
38.0,20,780,3.0,0.0,1.0,2.0,3.0,1.0,3,1
22.0,15,611,0.0,0.0,0.0,0.0,0.0,0.0,3,1
25.0,13,540,2.0,1.0,0.0,0.0,0.0,0.0,0,0
20.0,17,791,3.0,0.0,0.0,0.0,0.0,0.0,7,2
19.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,7,1
23.0,18,1558,5.0,1.0,0.0,0.0,0.0,0.0,0,2
21.0,14,271,3.0,0.0,0.0,1.0,0.0,0.0,7,4
23.0,19,1513,2.0,0.0,0.0,2.0,3.0,0.0,7,4
36.0,18,1112,1.0,0.0,0.0,6.0,5.0,0.0,3,2
27.0,21,948,3.0,0.0,0.0,1.0,1.0,0.0,7,4
25.0,13,1103,2.0,0.0,0.0,2.0,0.0,0.0,0,4
21.0,21,1826,4.0,0.0,0.0,0.0,1.0,0.0,7,0
32.0,10,229,3.0,0.0,1.0,1.0,0.0,1.0,3,1
21.0,19,1400,3.0,0.0,0.0,0.0,1.0,0.0,7,2
29.0,17,1515,6.0,0.0,0.0,1.0,1.0,0.0,0,2
28.0,8,210,0.0,0.0,0.0,1.0,0.0,0.0,3,3
22.0,21,1701,0.0,0.0,0.0,3.0,2.0,0.0,7,3
24.0,14,484,3.0,0.0,0.0,0.0,1.0,0.0,7,4
36.0,10,722,4.0,0.0,0.0,0.0,0.0,0.0,0,1
24.0,11,807,1.0,1.0,0.0,1.0,0.0,0.0,7,2
25.0,18,1310,4.0,0.0,0.0,0.0,0.0,0.0,0,0
24.0,8,471,2.0,0.0,0.0,0.0,0.0,0.0,0,3
24.0,15,774,3.0,0.0,0.0,2.0,1.0,0.0,7,1
21.0,18,1544,2.0,0.0,0.0,2.0,1.0,0.0,0,2
28.0,3,102,0.0,0.0,0.0,0.0,0.0,0.0,3,3
28.0,7,186,0.0,0.0,0.0,0.0,0.0,0.0,3,4
31.0,5,413,1.0,0.0,0.0,0.0,0.0,0.0,0,1
26.0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,3,2
34.0,9,224,0.0,0.0,0.0,1.0,0.0,0.0,3,1
22.0,13,669,1.0,0.0,0.0,2.0,0.0,0.0,3,0
18.0,8,75,0.0,0.0,0.0,0.0,0.0,0.0,7,2
27.0,19,1528,3.0,0.0,0.0,1.0,2.0,0.0,0,0
23.0,8,303,1.0,0.0,0.0,0.0,1.0,0.0,7,3
23.0,3,107,0.0,0.0,0.0,1.0,2.0,0.0,3,2
22.0,10,386,2.0,0.0,0.0,1.0,0.0,0.0,3,4
22.0,19,1395,2.0,0.0,0.0,0.0,2.0,0.0,0,1
20.0,11,302,0.0,0.0,0.0,0.0,1.0,0.0,3,0
22.0,20,1161,4.0,0.0,0.0,0.0,0.0,0.0,7,3
27.0,16,1180,4.0,0.0,0.0,0.0,1.0,0.0,0,2
26.0,21,1585,3.0,0.0,0.0,2.0,0.0,0.0,0,3
34.0,9,255,3.0,0.0,0.0,0.0,0.0,0.0,0,1
29.0,9,629,2.0,0.0,0.0,0.0,0.0,0.0,0,2
24.0,17,1168,3.0,1.0,1.0,4.0,3.0,1.0,3,2
35.0,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0,2
19.0,7,215,1.0,0.0,0.0,0.0,0.0,0.0,7,2
24.0,18,682,3.0,0.0,1.0,1.0,2.0,0.0,3,2
25.0,19,878,5.0,1.0,0.0,3.0,2.0,0.0,7,4
19.0,17,1296,6.0,0.0,0.0,1.0,0.0,0.0,0,0
20.0,18,416,3.0,0.0,0.0,0.0,1.0,0.0,7,0
23.0,17,1220,5.0,0.0,0.0,0.0,1.0,0.0,7,4
21.0,18,1512,3.0,1.0,0.0,1.0,4.0,0.0,7,2
23.0,18,1050,2.0,0.0,0.0,7.0,1.0,0.0,3,2
25.0,18,1509,2.0,0.0,0.0,1.0,1.0,0.0,0,2
20.0,12,278,0.0,0.0,0.0,1.0,1.0,0.0,7,1
29.0,22,1619,4.0,0.0,0.0,1.0,5.0,0.0,7,4
28.0,15,204,2.0,0.0,0.0,0.0,0.0,0.0,7,1
32.0,8,135,0.0,0.0,0.0,1.0,0.0,0.0,7,3
36.0,2,11,1.0,0.0,0.0,0.0,0.0,0.0,3,3
28.0,25,1383,0.0,0.0,0.0,5.0,0.0,0.0,3,3
24.0,19,1097,2.0,0.0,0.0,3.0,3.0,0.0,7,1
22.0,21,1575,0.0,0.0,0.0,1.0,1.0,0.0,7,1
23.0,26,1493,2.0,0.0,0.0,5.0,0.0,0.0,3,3
20.0,18,1385,1.0,0.0,0.0,2.0,0.0,0.0,7,4
35.0,19,1542,3.0,0.0,0.0,1.0,0.0,0.0,0,1
29.0,24,2160,2.0,0.0,0.0,2.0,0.0,0.0,0,4
29.0,16,1170,0.0,1.0,0.0,1.0,2.0,0.0,7,4
26.0,17,1364,3.0,0.0,0.0,1.0,0.0,0.0,0,3
26.0,21,1810,3.0,0.0,0.0,1.0,4.0,0.0,0,4
32.0,6,139,0.0,0.0,1.0,1.0,0.0,1.0,3,0
22.0,15,564,0.0,0.0,0.0,4.0,3.0,0.0,7,4
20.0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0,0
26.0,20,1615,6.0,0.0,1.0,8.0,6.0,0.0,7,0
29.0,12,360,0.0,0.0,0.0,0.0,1.0,0.0,3,4
31.0,13,166,1.0,0.0,0.0,0.0,0.0,0.0,3,0
20.0,3,12,0.0,0.0,0.0,0.0,0.0,0.0,7,1
28.0,17,739,0.0,0.0,0.0,1.0,0.0,0.0,7,0
31.0,9,158,0.0,0.0,0.0,0.0,0.0,0.0,3,1
31.0,1,28,1.0,0.0,0.0,0.0,0.0,0.0,3,0
28.0,2,41,0.0,0.0,0.0,0.0,0.0,0.0,7,1
22.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,7,4
21.0,3,194,0.0,0.0,0.0,0.0,0.0,0.0,7,0
23.0,19,1073,2.0,0.0,0.0,6.0,3.0,0.0,7,0
21.0,4,122,2.0,0.0,0.0,0.0,1.0,0.0,0,1
21.0,9,383,1.0,1.0,0.0,0.0,1.0,0.0,7,4
23.0,15,1105,5.0,0.0,0.0,2.0,0.0,0.0,7,4
32.0,20,1750,7.0,0.0,0.0,0.0,0.0,0.0,7,2
23.0,21,1707,2.0,0.0,0.0,2.0,2.0,0.0,7,2
34.0,17,1013,4.0,0.0,0.0,2.0,1.0,0.0,0,0
24.0,14,1030,3.0,0.0,0.0,0.0,0.0,0.0,0,4
25.0,14,997,1.0,0.0,0.0,0.0,1.0,0.0,7,4
27.0,16,720,1.0,0.0,0.0,1.0,0.0,0.0,7,3
30.0,16,1081,1.0,0.0,0.0,0.0,2.0,0.0,0,1
20.0,19,837,1.0,1.0,0.0,0.0,1.0,0.0,7,0
22.0,18,1291,1.0,0.0,0.0,4.0,3.0,0.0,7,1
20.0,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20.0,8,292,0.0,0.0,0.0,0.0,0.0,0.0,0,0
32.0,3,188,0.0,0.0,1.0,2.0,0.0,1.0,3,4
27.0,3,223,1.0,0.0,0.0,0.0,0.0,0.0,7,1
27.0,10,528,0.0,0.0,0.0,0.0,0.0,0.0,7,1
24.0,20,1008,0.0,0.0,0.0,1.0,2.0,0.0,3,1
20.0,2,45,0.0,0.0,0.0,0.0,0.0,0.0,7,2
20.0,7,199,2.0,0.0,0.0,0.0,0.0,0.0,7,0
27.0,7,212,2.0,1.0,0.0,0.0,0.0,0.0,0,1
25.0,14,490,1.0,0.0,1.0,1.0,1.0,1.0,3,4
23.0,10,477,0.0,0.0,0.0,0.0,0.0,0.0,7,2
23.0,5,150,1.0,0.0,0.0,1.0,0.0,0.0,7,1
19.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2
30.0,12,859,3.0,0.0,0.0,1.0,0.0,0.0,0,0
31.0,16,700,1.0,0.0,1.0,2.0,1.0,1.0,7,2
28.0,20,1410,5.0,0.0,0.0,1.0,1.0,0.0,7,3
22.0,10,733,1.0,0.0,0.0,1.0,0.0,0.0,0,2
31.0,14,1067,2.0,0.0,2.0,5.0,3.0,2.0,3,4
36.0,20,1663,3.0,0.0,0.0,0.0,1.0,0.0,0,1
30.0,20,1447,3.0,0.0,0.0,2.0,2.0,0.0,7,1
27.0,25,2082,4.0,0.0,0.0,0.0,1.0,0.0,7,3
20.0,17,805,2.0,0.0,0.0,1.0,2.0,0.0,7,3
22.0,13,871,0.0,0.0,0.0,2.0,3.0,0.0,7,4
21.0,6,62,0.0,0.0,0.0,0.0,0.0,0.0,3,2
24.0,24,1873,0.0,0.0,0.0,2.0,1.0,0.0,7,4
18.0,10,196,1.0,0.0,0.0,1.0,1.0,0.0,7,1
20.0,2,65,0.0,0.0,0.0,0.0,0.0,0.0,7,2
31.0,16,547,2.0,0.0,0.0,1.0,0.0,0.0,7,4
30.0,18,1576,6.0,0.0,0.0,0.0,0.0,0.0,0,0
22.0,14,916,1.0,0.0,0.0,0.0,1.0,0.0,7,4
26.0,24,1801,1.0,0.0,0.0,1.0,2.0,0.0,7,4
22.0,20,1397,3.0,0.0,0.0,0.0,1.0,0.0,0,4
27.0,16,1120,4.0,0.0,0.0,1.0,2.0,0.0,7,0
28.0,26,897,2.0,0.0,0.0,3.0,0.0,0.0,3,3
27.0,13,872,2.0,0.0,0.0,1.0,0.0,0.0,0,4
32.0,19,1564,2.0,0.0,0.0,0.0,2.0,0.0,0,4
23.0,19,934,0.0,0.0,0.0,2.0,2.0,0.0,3,2
35.0,16,1235,2.0,0.0,0.0,0.0,2.0,0.0,0,1
27.0,13,1072,1.0,0.0,0.0,1.0,1.0,0.0,0,3
33.0,11,469,0.0,0.0,0.0,0.0,0.0,0.0,7,4
20.0,16,790,2.0,0.0,0.0,0.0,3.0,0.0,0,0
29.0,5,245,1.0,0.0,0.0,0.0,0.0,0.0,7,3
32.0,8,198,1.0,0.0,0.0,0.0,0.0,0.0,7,0
20.0,3,131,0.0,0.0,0.0,0.0,0.0,0.0,0,2
25.0,21,1825,5.0,0.0,0.0,1.0,1.0,0.0,7,1
28.0,19,813,0.0,0.0,2.0,3.0,2.0,2.0,7,2
35.0,21,1762,1.0,0.0,0.0,0.0,0.0,0.0,0,1
20.0,6,103,0.0,0.0,0.0,1.0,0.0,0.0,7,1
22.0,9,468,1.0,0.0,0.0,0.0,1.0,0.0,7,3
22.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,3,3
22.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,3,0
25.0,9,463,1.0,0.0,0.0,0.0,0.0,0.0,0,0
29.0,1,15,0.0,0.0,0.0,0.0,0.0,0.0,3,4
29.0,14,646,0.0,0.0,0.0,2.0,2.0,0.0,7,2
22.0,20,578,5.0,0.0,0.0,0.0,0.0,0.0,7,3
25.0,24,2019,4.0,0.0,0.0,1.0,1.0,0.0,0,3
23.0,8,505,1.0,0.0,0.0,0.0,0.0,0.0,0,1
21.0,10,227,0.0,0.0,0.0,0.0,0.0,0.0,7,2
22.0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,7,0
27.0,2,135,0.0,0.0,0.0,0.0,0.0,0.0,7,4
25.0,2,145,1.0,0.0,0.0,0.0,0.0,0.0,0,2
28.0,21,1368,3.0,0.0,1.0,5.0,1.0,1.0,3,4
22.0,20,1388,4.0,0.0,0.0,0.0,0.0,0.0,7,4
23.0,9,494,1.0,0.0,0.0,0.0,0.0,0.0,0,4
25.0,11,333,1.0,0.0,0.0,0.0,2.0,0.0,3,0
24.0,19,1414,1.0,0.0,0.0,0.0,0.0,0.0,0,1
22.0,19,568,0.0,0.0,0.0,5.0,3.0,0.0,3,4
23.0,3,25,1.0,0.0,0.0,0.0,0.0,0.0,3,1
26.0,9,304,1.0,0.0,0.0,0.0,0.0,0.0,0,3
25.0,22,1038,3.0,0.0,0.0,3.0,1.0,0.0,3,4
28.0,6,322,1.0,0.0,0.0,0.0,1.0,0.0,0,3
22.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0,1
26.0,15,1061,1.0,0.0,0.0,1.0,1.0,0.0,0,3
18.0,19,1419,5.0,1.0,0.0,0.0,1.0,0.0,7,2
21.0,2,93,0.0,0.0,0.0,0.0,0.0,0.0,7,2
21.0,12,444,1.0,0.0,0.0,0.0,0.0,0.0,7,0
19.0,2,72,0.0,0.0,0.0,0.0,0.0,0.0,7,2
26.0,14,932,4.0,0.0,0.0,1.0,2.0,0.0,7,2
32.0,4,184,1.0,0.0,0.0,0.0,1.0,0.0,3,2
20.0,1,16,0.0,0.0,0.0,0.0,0.0,0.0,3,2
29.0,26,2328,3.0,0.0,1.0,8.0,3.0,1.0,7,3
23.0,1,90,0.0,0.0,0.0,0.0,0.0,0.0,3,4
29.0,17,1262,2.0,1.0,1.0,5.0,1.0,1.0,3,1
24.0,20,1642,4.0,0.0,0.0,1.0,1.0,0.0,0,1
21.0,3,159,1.0,0.0,0.0,0.0,0.0,0.0,0,4
26.0,19,1442,2.0,0.0,0.0,0.0,0.0,0.0,7,4
22.0,15,929,5.0,0.0,0.0,0.0,1.0,0.0,0,3
25.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,3,2
29.0,16,1017,0.0,0.0,0.0,6.0,2.0,0.0,7,0
23.0,4,229,1.0,0.0,0.0,0.0,0.0,0.0,0,3
26.0,16,1260,1.0,0.0,0.0,0.0,1.0,0.0,0,2
21.0,8,206,1.0,0.0,0.0,1.0,0.0,0.0,3,4
27.0,14,486,1.0,0.0,0.0,0.0,0.0,0.0,7,1
28.0,14,1094,1.0,0.0,0.0,3.0,2.0,0.0,0,4
26.0,5,218,0.0,0.0,0.0,1.0,0.0,0.0,7,4
26.0,9,182,1.0,0.0,0.0,1.0,0.0,0.0,7,4
25.0,19,1378,5.0,1.0,0.0,1.0,0.0,0.0,7,1
19.0,20,1476,4.0,0.0,0.0,0.0,2.0,0.0,7,4
24.0,20,1043,2.0,0.0,0.0,5.0,1.0,0.0,3,3
21.0,10,262,0.0,0.0,1.0,1.0,1.0,1.0,7,2
24.0,19,816,0.0,0.0,0.0,1.0,1.0,0.0,3,3
28.0,21,952,7.0,0.0,0.0,1.0,2.0,0.0,7,3
22.0,20,1531,3.0,0.0,0.0,2.0,4.0,0.0,7,0
29.0,15,896,1.0,0.0,0.0,0.0,1.0,0.0,7,1
19.0,5,99,1.0,0.0,0.0,0.0,0.0,0.0,3,2
27.0,20,896,0.0,0.0,0.0,0.0,1.0,0.0,7,3
27.0,21,1275,7.0,0.0,0.0,5.0,1.0,0.0,7,1
34.0,22,1703,0.0,0.0,4.0,11.0,0.0,3.0,3,1
29.0,23,1088,3.0,0.0,0.0,5.0,2.0,0.0,7,3
23.0,22,1521,1.0,0.0,0.0,0.0,1.0,0.0,7,3
21.0,4,81,0.0,0.0,0.0,0.0,0.0,0.0,7,1
27.0,16,1383,2.0,0.0,0.0,2.0,0.0,0.0,0,3
18.0,4,32,0.0,0.0,0.0,0.0,0.0,0.0,3,4
29.0,15,493,1.0,0.0,0.0,1.0,0.0,0.0,3,4
19.0,9,354,1.0,0.0,0.0,0.0,1.0,0.0,7,2
32.0,19,1037,3.0,0.0,0.0,3.0,3.0,0.0,3,0
21.0,2,26,1.0,0.0,0.0,0.0,0.0,0.0,7,3
21.0,1,45,0.0,0.0,0.0,0.0,0.0,0.0,7,3
26.0,20,1383,2.0,0.0,0.0,0.0,1.0,0.0,0,4
21.0,8,260,1.0,0.0,0.0,0.0,0.0,0.0,7,0
18.0,5,187,0.0,0.0,0.0,0.0,0.0,0.0,0,0
24.0,18,1455,4.0,1.0,0.0,4.0,5.0,0.0,7,0
25.0,10,680,1.0,0.0,1.0,8.0,0.0,1.0,3,0
28.0,19,985,2.0,0.0,0.0,4.0,0.0,0.0,7,0
20.0,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0,2
33.0,18,1439,7.0,1.0,0.0,0.0,2.0,0.0,0,3
17.0,1,17,0.0,0.0,0.0,0.0,0.0,0.0,7,3
31.0,19,1129,2.0,0.0,0.0,0.0,2.0,0.0,0,0
29.0,4,144,1.0,0.0,0.0,0.0,0.0,0.0,0,0
17.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,3
32.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0,3
22.0,6,201,1.0,0.0,0.0,0.0,1.0,0.0,7,0
35.0,5,393,1.0,0.0,1.0,1.0,0.0,1.0,7,2
21.0,5,362,1.0,0.0,0.0,0.0,0.0,0.0,0,1
19.0,4,77,0.0,0.0,0.0,0.0,0.0,0.0,7,2
34.0,22,1980,1.0,0.0,0.0,3.0,0.0,0.0,0,1
28.0,4,310,1.0,0.0,0.0,0.0,0.0,0.0,7,0
27.0,15,709,0.0,0.0,0.0,0.0,1.0,0.0,7,2
28.0,8,147,0.0,0.0,0.0,0.0,0.0,0.0,3,2
24.0,21,1774,8.0,1.0,0.0,3.0,1.0,0.0,7,3
35.0,16,467,2.0,0.0,0.0,1.0,0.0,0.0,7,3
29.0,17,898,5.0,0.0,0.0,0.0,0.0,0.0,0,4
23.0,18,1337,5.0,0.0,0.0,1.0,2.0,0.0,0,3
25.0,15,657,2.0,0.0,0.0,0.0,0.0,0.0,7,1
30.0,19,1492,3.0,0.0,0.0,0.0,0.0,0.0,0,1
29.0,15,1145,4.0,1.0,0.0,0.0,0.0,0.0,0,1
32.0,16,1262,4.0,0.0,4.0,7.0,2.0,3.0,7,4
28.0,23,1665,1.0,0.0,2.0,10.0,1.0,2.0,3,3
31.0,9,705,3.0,0.0,0.0,0.0,0.0,0.0,0,1
29.0,19,1458,5.0,0.0,0.0,1.0,0.0,0.0,7,2
20.0,10,171,0.0,0.0,0.0,0.0,0.0,0.0,3,2
23.0,2,72,0.0,0.0,0.0,0.0,0.0,0.0,3,1
22.0,12,874,2.0,0.0,0.0,0.0,3.0,0.0,7,2
27.0,19,1505,3.0,1.0,0.0,1.0,1.0,0.0,7,2
22.0,20,1683,1.0,0.0,0.0,1.0,0.0,0.0,0,2
17.0,17,639,1.0,0.0,1.0,1.0,0.0,0.0,3,4
23.0,17,917,0.0,0.0,0.0,1.0,0.0,0.0,7,1
25.0,20,1133,3.0,1.0,0.0,3.0,4.0,0.0,7,4
25.0,22,1688,1.0,1.0,0.0,1.0,3.0,0.0,7,4
22.0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,3,2
25.0,13,458,2.0,1.0,0.0,0.0,0.0,0.0,3,1
19.0,1,17,0.0,0.0,0.0,0.0,0.0,0.0,3,0
32.0,8,577,3.0,0.0,3.0,3.0,0.0,3.0,0,0
23.0,17,1120,4.0,0.0,0.0,3.0,0.0,0.0,3,4
31.0,3,101,0.0,0.0,0.0,0.0,0.0,0.0,0,1
28.0,12,509,2.0,0.0,0.0,0.0,0.0,0.0,0,4
25.0,24,2115,2.0,0.0,0.0,0.0,0.0,0.0,0,4
19.0,9,357,1.0,0.0,0.0,0.0,0.0,0.0,0,3
19.0,2,180,1.0,0.0,0.0,0.0,0.0,0.0,7,2
28.0,17,1345,5.0,0.0,0.0,0.0,1.0,0.0,0,0
38.0,5,78,0.0,0.0,0.0,0.0,0.0,0.0,0,2
25.0,18,843,1.0,0.0,0.0,1.0,4.0,0.0,7,4
35.0,22,1904,5.0,0.0,0.0,0.0,0.0,0.0,0,4
22.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,7,4
20.0,12,359,2.0,0.0,0.0,0.0,0.0,0.0,7,4
26.0,18,1137,3.0,0.0,0.0,0.0,3.0,0.0,0,1
31.0,4,295,0.0,0.0,0.0,0.0,0.0,0.0,0,1
24.0,8,466,3.0,0.0,0.0,0.0,0.0,0.0,7,1
29.0,11,927,1.0,0.0,0.0,1.0,0.0,0.0,0,2
32.0,15,1241,5.0,0.0,0.0,0.0,0.0,0.0,0,4
24.0,12,599,1.0,0.0,0.0,0.0,0.0,0.0,3,2
26.0,16,1272,8.0,1.0,0.0,1.0,0.0,0.0,0,1
24.0,21,1763,9.0,0.0,0.0,1.0,3.0,0.0,0,1
25.0,20,1554,2.0,0.0,0.0,2.0,1.0,0.0,7,1
20.0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,3,1
22.0,20,1698,4.0,1.0,0.0,2.0,1.0,0.0,0,1
34.0,7,376,0.0,0.0,0.0,0.0,0.0,0.0,0,1
23.0,6,102,0.0,0.0,0.0,1.0,0.0,0.0,7,3
23.0,22,1535,5.0,0.0,0.0,3.0,0.0,0.0,7,4
22.0,16,735,0.0,0.0,0.0,0.0,1.0,0.0,7,1
27.0,10,518,0.0,0.0,0.0,0.0,0.0,0.0,0,4
33.0,24,1721,8.0,1.0,0.0,5.0,2.0,0.0,7,3
28.0,24,2130,5.0,0.0,0.0,3.0,2.0,0.0,0,3
24.0,19,1099,4.0,1.0,1.0,0.0,0.0,0.0,7,2
26.0,20,1653,4.0,0.0,1.0,1.0,0.0,0.0,7,2
30.0,20,1121,3.0,0.0,0.0,0.0,0.0,0.0,0,3
27.0,6,474,2.0,0.0,0.0,1.0,0.0,0.0,3,3
27.0,11,692,2.0,0.0,0.0,2.0,3.0,0.0,3,4
23.0,9,648,3.0,0.0,0.0,0.0,0.0,0.0,0,1
31.0,23,2004,5.0,0.0,0.0,0.0,0.0,0.0,0,1
21.0,21,1325,1.0,0.0,0.0,6.0,2.0,0.0,3,4
28.0,8,429,2.0,0.0,0.0,0.0,3.0,0.0,7,0
31.0,21,1611,5.0,0.0,2.0,3.0,3.0,2.0,7,4
31.0,21,1844,8.0,1.0,0.0,2.0,2.0,0.0,0,1
22.0,4,44,0.0,0.0,0.0,0.0,0.0,0.0,7,4
41.0,13,468,0.0,1.0,0.0,0.0,0.0,0.0,7,1
29.0,13,442,1.0,0.0,0.0,0.0,0.0,0.0,7,1
33.0,8,397,1.0,1.0,0.0,0.0,0.0,0.0,0,4
22.0,13,205,2.0,0.0,0.0,0.0,0.0,0.0,3,0
28.0,21,1661,1.0,1.0,0.0,1.0,2.0,0.0,7,4
30.0,9,330,2.0,0.0,0.0,2.0,0.0,0.0,7,2
23.0,2,34,0.0,0.0,0.0,0.0,0.0,0.0,7,1
28.0,2,47,0.0,0.0,0.0,0.0,0.0,0.0,3,0
19.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,7,1
27.0,17,1430,1.0,0.0,0.0,0.0,0.0,0.0,0,0
20.0,7,340,0.0,0.0,0.0,0.0,0.0,0.0,0,0
23.0,16,1163,1.0,0.0,0.0,1.0,7.0,0.0,7,0
25.0,20,1306,1.0,1.0,0.0,2.0,1.0,0.0,7,1
26.0,25,2190,3.0,1.0,0.0,3.0,0.0,0.0,0,3
19.0,6,228,0.0,0.0,0.0,0.0,0.0,0.0,7,4
31.0,19,1646,3.0,0.0,0.0,0.0,2.0,0.0,0,2
27.0,22,1911,6.0,1.0,0.0,1.0,2.0,0.0,0,1
25.0,4,240,1.0,0.0,0.0,0.0,0.0,0.0,0,0
25.0,3,219,0.0,0.0,0.0,1.0,0.0,0.0,0,0
18.0,2,14,0.0,0.0,0.0,0.0,0.0,0.0,7,0
18.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,7,0
28.0,16,221,1.0,0.0,0.0,1.0,0.0,0.0,3,4
28.0,3,193,0.0,0.0,0.0,0.0,0.0,0.0,3,4
20.0,15,697,1.0,0.0,0.0,1.0,0.0,0.0,7,0
27.0,12,973,1.0,0.0,0.0,1.0,0.0,0.0,0,2
19.0,19,1157,3.0,0.0,0.0,4.0,0.0,0.0,3,2
22.0,20,1056,1.0,0.0,0.0,3.0,7.0,0.0,7,3
20.0,8,376,0.0,0.0,0.0,0.0,0.0,0.0,0,0
28.0,18,252,2.0,0.0,0.0,2.0,1.0,0.0,7,3
29.0,15,1213,4.0,0.0,0.0,0.0,2.0,0.0,0,2
22.0,2,27,0.0,0.0,0.0,0.0,0.0,0.0,7,3
24.0,20,1707,1.0,0.0,0.0,2.0,0.0,0.0,7,2
29.0,12,380,1.0,0.0,0.0,0.0,0.0,0.0,0,1
30.0,16,468,1.0,0.0,0.0,1.0,0.0,0.0,7,3
22.0,18,609,0.0,0.0,0.0,2.0,0.0,0.0,7,0
26.0,12,582,0.0,0.0,0.0,3.0,4.0,0.0,7,3
26.0,1,26,0.0,0.0,0.0,0.0,0.0,0.0,3,4
25.0,17,1297,7.0,1.0,0.0,0.0,0.0,0.0,0,1
22.0,19,1615,4.0,0.0,0.0,1.0,0.0,0.0,0,4
23.0,6,298,1.0,0.0,0.0,0.0,0.0,0.0,0,3
31.0,16,1131,4.0,2.0,0.0,1.0,0.0,0.0,7,1
22.0,16,833,2.0,0.0,0.0,0.0,0.0,0.0,7,2
18.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,3,2
27.0,18,1255,3.0,0.0,0.0,2.0,2.0,0.0,7,0
